"Rank","Colors","CMC","Name","Rarity","Type","Card Kingdom","TCGPlayer","Face to Face","Cardmarket","Cardhoarder","Salt","Decks"
"581","B,R","4","Mogis, God of Slaughter","mythic","Creature","4.49","2.96","4.27","2.59","0.4","0.5176470588235296","94"
"582","G,W,U","4","Estrid, the Masked","mythic","Planeswalker","1.79","1.37","3.56","undefined","0.69","0.35294117647058826","94"
"583","U,R","5","Magnus the Red","rare","Creature","4.99","3.97","4.98","2.97","1.03","0.5","94"
"584","R,G,W","3","Marath, Will of the Wild","mythic","Creature","0.99","0.75","1.06","0.93","0.29","0.47058823529411764","94"
"585","G,W","4","Trostani, Selesnya's Voice","mythic","Creature","2.29","1.5","2.13","1.18","0.02","0.1523809523809524","94"
"586","W,U,B","4","Kamiz, Obscura Oculus","mythic","Creature","0.99","0.49","0.71","0.08","1.64","0.3181818181818182","93"
"587","G,W","4","Sovereign Okinec Ahau","mythic","Creature","3.99","2.4","3.56","2.22","0.02","0.4146341463414634","93"
"588","W,U,B,R,G","6","Karona, False God","rare","Creature","1.79","2.36","1.78","0.9","0.02","0.21428571428571427","92"
"589","U","4","Braids, Conjurer Adept","rare","Creature","0.79","0.5","0.71","0.3","0.02","0.65","92"
"590","B,G","2","Aphelia, Viper Whisperer","mythic","Creature","14.99","13.47","18.53","11.9","undefined","0.5392156862745096","92"
"591","W,B,G","3","Merry, Warden of Isengard // Pippin, Warden of Isengard","rare","Creature","0.49","0.26","0.35","0.23","0.78","0.25000000000000006","92"
"592","B","2","Super Shredder","mythic","Creature","undefined","60","undefined","undefined","undefined","0","92"
"593","W,B","5","Eirdu, Carrier of Dawn","mythic","Creature","undefined","49.99","undefined","undefined","undefined","0","91"
"594","G,W","3","Kutzil, Malamet Exemplar","uncommon","Creature","1.99","1.05","2.49","0.68","0.04","0.6337402885682575","91"
"595","W,B,G","5","Kathril, Aspect Warper","mythic","Creature","0.99","0.72","0.71","0.14","2.27","0.17647058823529413","91"
"596","G,U,R","3","Owen Grady, Raptor Trainer // Blue, Loyal Raptor","rare","Creature","5.99","5.35","5.7","3.03","1.12","0.4","91"
"597","U,R,W","5","Liberty Prime, Recharged","mythic","Creature","0.99","0.3","1.06","0.13","1.64","0.2222222222222222","90"
"598","W,B","5","Liesa, Forgotten Archangel","rare","Creature","0.99","0.5","1.42","0.5","0.02","0.5340909090909085","90"
"599","W,U,B,R,G","5","Sliver Hivelord","mythic","Creature","19.99","17.21","19.25","6.8","0.02","1.3638059701492526","90"
"600","U,R,W","5","Shiko, Paragon of the Way","mythic","Creature","2.49","1.46","1.78","2.64","0.75","0.2935779816513762","90"
"601","R,G,W","6","Samut, the Driving Force","rare","Creature","0.49","0.25","0.35","0.03","0.02","0.19811320754716988","90"
"602","G,U","4","Zimone, Paradox Sculptor","mythic","Creature","2.49","1.88","2.13","0.97","0.02","0.38749999999999996","90"
"603","U,B","7","Doctor Octopus, Master Planner","mythic","Creature","2.79","1.8","2.85","1.47","0.17","0.46236559139784944","90"
"604","G,U","3","Kumena, Tyrant of Orazca","mythic","Creature","0.99","0.3","0.71","0.4","0.02","0.36507936507936506","90"
"605","W,B,G","5","Vishgraz, the Doomhive","mythic","Creature","0.99","1","1.06","0.49","2","0.7222222222222222","90"
"606","W,U,B,R,G","5","Rukarumel, Biologist","mythic","Creature","1.49","1.49","1.06","0.45","7.04","0.3333333333333333","90"
"607","R,W,B","5","Malik, Grim Manipulator","mythic","Creature","7.49","2.74","7.84","2.83","0.11","0.5460674157303365","89"
"608","U,R","3","Jhoira of the Ghitu","rare","Creature","0.59","0.34","0.53","0.3","0.02","0.05","89"
"609","G,W","2","Samwise Gamgee","rare","Creature","2.79","0.59","2.85","1.2","0.02","0.23121387283236985","89"
"610","U,B","4","Lazav, Dimir Mastermind","mythic","Creature","0.99","0.83","1.06","0.62","0.02","0.5789473684210527","89"
"611","B","8","Ardyn, the Usurper","rare","Creature","0.69","1","0.53","0.76","0.17","0.23958333333333334","89"
"612","B,G,U","4","Cazur, Ruthless Stalker // Ukkima, Stalking Shadow","mythic","Creature","0.99","0.47","0.71","0.27","1.41","0.1111111111111111","89"
"613","B,G,U","5","Volrath, the Shapestealer","mythic","Creature","1.29","0.92","1.06","0.4","1.56","0.5","89"
"614","W,B","3","Teysa, Orzhov Scion","rare","Creature","2.49","0.75","2.49","0.92","0.02","0.5","88"
"615","B","4","Rev, Tithe Extractor","rare","Creature","29.99","30","32.08","23.45","7.53","0.6742081447963798","88"
"616","U","3","Sai, Master Thopterist","rare","Creature","0.69","0.33","0.71","0.37","0.03","0.23743016759776533","88"
"617","G,W,U","4","Falco Spara, Pactweaver","mythic","Creature","2.99","3.18","2.49","1.58","0.02","0.05263157894736842","88"
"618","B,R,G","5","Kresh the Bloodbraided","mythic","Creature","1.79","0.9","1.78","0.48","0.02","0.3","88"
"619","W,B,G","3","Doran, the Siege Tower","rare","Creature","2.79","3","2.85","1.01","0.02","0.17647058823529413","88"
"620","W","3","Adeline, Resplendent Cathar","rare","Creature","3.99","3","4.98","2.72","0.02","0.4350282485875706","87"
"621","W,U","3","Sensational Spider-Man","rare","Creature","4.49","3.48","4.27","2.4","undefined","0.602150537634409","87"
"622","W,B","3","Teysa, Opulent Oligarch","rare","Creature","0.49","0.34","0.35","0.22","0.02","0.42105263157894735","87"
"623","U,R,W","3","Tetzin, Gnome Champion","rare","Creature","0.49","0.29","0.35","0.24","0.27","0.35294117647058826","87"
"624","B","4","Gonti, Night Minister","rare","Creature","1.49","0.54","1.42","0.34","0.02","0.48366013071895436","87"
"625","G","5","Greensleeves, Maro-Sorcerer","mythic","Creature","19.99","14","17.11","18.03","9.14","0.35359116022099474","87"
"626","W,U","3","Miles ""Tails"" Prower","mythic","Creature","2.49","1.75","2.13","0.62","undefined","0.4125","86"
"627","W","8","Avacyn, Angel of Hope","mythic","Creature","32.99","22","27.09","9.45","0.1","1.3454790823211884","86"
"628","W,U","3","Urza, Lord Protector","mythic","Creature","9.99","7.99","9.98","7.58","0.15","0.5","86"
"629","G","6","Vorinclex, Monstrous Raider","mythic","Creature","42.99","33.17","42.78","30","0.23","1.7843137254901962","86"
"630","R,G,W","9","Zacama, Primal Calamity","mythic","Creature","0.99","0.71","1.42","0.9","0.02","0.6489361702127662","85"
"631","R,G,W","3","Mayael the Anima","mythic","Creature","1.29","1.16","1.42","0.61","0.02","0.5","85"
"632","U","3","Gogo, Master of Mimicry","mythic","Creature","4.49","4","4.98","4.11","0.02","0.5126050420168067","85"
"633","U,R","10","Eris, Roar of the Storm","mythic","Creature","0.99","0.99","1.06","3.73","2.75","0.1","85"
"634","W,U,B,R,G","10","Progenitus","mythic","Creature","0.99","1.11","1.06","0.95","0.02","0.38271604938271586","85"
"635","B","5","Zenos yae Galvus","rare","Creature","0.49","0.49","0.35","0.37","0.02","0.6300000000000003","84"
"636","G,W,U","4","Rafiq of the Many","rare","Creature","0.49","0.3","0.35","0.12","0.02","0.4166666666666667","84"
"637","U,B,R","3","Malcolm, Keen-Eyed Navigator // Vial Smasher the Fierce","uncommon","Creature","0.35","0.24","0.35","0.17","0.04","0.4747474747474747","84"
"638","R,W","2","Pia Nalaar, Consul of Revival","rare","Creature","0.69","0.39","0.71","0.54","0.02","0.3157894736842105","83"
"639","B","2","Tinybones, Trinket Thief","mythic","Creature","24.99","21.59","28.52","23.87","8.32","1.0952380952380953","83"
"640","G","4","Oviya, Automech Artisan","rare","Creature","0.69","0.75","0.53","0.32","0.02","0.24576271186440704","83"
"641","R,G,W","5","Ghired, Conclave Exile","mythic","Creature","0.99","0.35","0.71","0.21","4.41","0.26666666666666666","83"
"642","W,U","4","Kykar, Zephyr Awakener","rare","Creature","0.49","0.34","0.35","0.27","0.02","0.3548387096774194","83"
"643","U,R,W","4","Gandalf of the Secret Fire","mythic","Creature","1.99","1.04","1.42","1.02","0.14","0.09523809523809523","83"
"644","B,G","7","Hogaak, Arisen Necropolis","rare","Creature","1.49","1","1.42","1.29","0.06","0.6875","82"
"645","R,W","5","Baeloth Barrityl, Entertainer // Noble Heritage","mythic","Creature","12.99","10.27","12.12","11.14","undefined","0.48214285714285715","82"
"646","U,R","4","Myra the Magnificent","mythic","Creature","0.99","0.35","1.06","0.58","undefined","0.6666666666666666","82"
"647","G,U,R","3","Loot, the Key to Everything","mythic","Creature","0.99","0.68","1.06","0.68","0.02","1.2222222222222223","82"
"648","B,G","4","Tyvar the Bellicose","mythic","Creature","4.49","3.36","4.27","3.96","0.02","0.6470588235294118","82"
"649","W,U,B,R,G","4","Avatar Aang","mythic","Creature","9.99","59.93","undefined","undefined","undefined","0","82"
"650","B,R","4","Chainer, Nightmare Adept","rare","Creature","0.99","0.65","0.71","0.32","0.02","0.27567567567567575","82"
"651","B,G","3","Kraven the Hunter","rare","Creature","0.49","0.29","0.35","0.19","0.01","0.4680851063829788","82"
"652","U,R,W","5","Gavi, Nest Warden","mythic","Creature","0.99","0.5","0.71","0.18","1.09","0.24022346368715083","82"
"653","G,W","4","Tadeas, Juniper Ascendant","rare","Creature","2.29","0.6","2.49","0.8","undefined","0.23809523809523808","81"
"654","U,B","5","Grimgrin, Corpse-Born","mythic","Creature","1.49","1.43","7.84","0.96","0.02","0.2","81"
"655","R","3","Zurzoth, Chaos Rider","rare","Creature","1.49","0.94","1.42","0.69","1.72","0.21666666666666665","81"
"656","W,U,B,R,G","5","Niv-Mizzet Reborn","mythic","Creature","0.99","0.92","1.06","0.7","0.02","0.15789473684210525","81"
"657","G","3","The Cabbage Merchant","rare","Creature","6.99","45","undefined","undefined","undefined","0","81"
"658","R,G","5","Alena, Kessig Trapper // Gilanra, Caller of Wirewood","uncommon","Creature","0.49","0.25","0.53","0.15","0.04","0.25","81"
"659","B,R","4","Blim, Comedic Genius","rare","Creature","0.49","0.3","0.35","0.27","0.86","0.528205128205128","81"
"660","W,U,B,R,G","5","Horde of Notions","rare","Creature","0.99","1","1.42","0.35","0.02","0.29411764705882354","81"
"661","B,G","2","Belbe, Corrupted Observer","rare","Creature","0.49","0.35","0.35","0.19","0.49","0.75","80"
"662","G,W","4","Silk, Web Weaver","rare","Creature","0.49","0.49","0.71","0.19","0.01","0.4454545454545456","80"
"663","W","3","Aerith Gainsborough","rare","Creature","2.49","2.93","2.49","1.77","0.02","0.3051948051948052","80"
"664","G,U,R","4","Rashmi and Ragavan","mythic","Creature","0.99","0.48","1.06","0.49","0.58","0.65","80"
"665","G,U","6","Bonny Pall, Clearcutter","rare","Creature","0.99","0.41","0.71","0.31","0.02","0.25217391304347825","80"
"666","R,G,W","4","Obuun, Mul Daya Ancestor","mythic","Creature","0.99","0.5","0.71","1.23","2.59","0.22727272727272727","80"
"667","R,W","5","Zidane, Tantalus Thief","uncommon","Creature","0.35","0.2","0.35","0.13","0.03","0.4166666666666667","79"
"668","G,W","4","Yenna, Redtooth Regent","rare","Creature","2.99","1.5","3.56","0.93","0.02","0.23863636363636365","79"
"669","B","9","Valgavoth, Terror Eater","mythic","Creature","17.99","14.53","17.82","12.34","0.17","1.2400000000000009","79"
"670","W,U,B,R,G","5","Scion of the Ur-Dragon","rare","Creature","9.49","9.75","7.84","3.18","0.02","0.9186046511627907","79"
"671","R","5","Neheb, the Eternal","mythic","Creature","2.49","1.28","2.49","1.52","0.02","0.4901960784313725","78"
"672","U,R","3","River Song","rare","Creature","0.49","0.25","0.35","0.23","undefined","0.4666666666666667","78"
"673","R,G","5","Zilortha, Strength Incarnate","rare","Creature","0.79","0.49","0.71","0.35","0.2","0.2","78"
"674","G,U,R","4","Omnath, Locus of the Roil","mythic","Creature","11.99","8.11","12.12","5.37","0.02","0.4444444444444444","78"
"675","W,U","3","Will, Scion of Peace","mythic","Creature","1.49","0.92","1.42","0.75","0.02","0.6428571428571429","78"
"676","R,G","3","Meria, Scholar of Antiquity","rare","Creature","0.49","0.25","0.35","0.02","0.02","0.4782608695652174","77"
"677","R","9","Chiss-Goria, Forge Tyrant","mythic","Creature","3.99","2.5","4.98","3.22","2.23","0.23529411764705882","77"
"678","W,U","3","Alisaie Leveilleur // Alphinaud Leveilleur","rare","Creature","0.49","0.25","0.53","0.31","1.72","0.24509803921568624","77"
"679","R,W","5","Cloud, Planet's Champion","mythic","Creature","3.49","2","3.56","13.43","4.65","0.4803921568627449","77"
"680","W,B","3","Lurrus of the Dream-Den","rare","Creature","1.79","1.05","1.42","0.94","0.02","0.7828571428571428","77"
"681","U","2","Kami of the Crescent Moon","rare","Creature","9.49","5.86","7.84","3.73","0.02","0.1711229946524064","76"
"682","B","5","Ghoulcaller Gisa","rare","Creature","3.99","2.59","4.27","1.85","3.75","0.19125683060109305","76"
"683","W","6","Darien, King of Kjeldor","rare","Creature","0.69","0.37","0.71","0.28","0.02","0.37681159420289856","76"
"684","G","3","Six","rare","Creature","9.49","6.89","9.98","6.29","0.02","0.41139240506329094","76"
"685","U,R,W","6","Optimus Prime, Hero","mythic","Creature","2.79","3.91","3.2","1.19","6.14","0.5","76"
"686","B,G","3","Glissa, the Traitor","mythic","Creature","2.99","2","2.49","0.63","0.02","0.5238095238095238","76"
"687","U,R","4","Galazeth Prismari","mythic","Creature","3.99","2.99","3.56","3.2","0.02","0.13043478260869565","76"
"688","R,W","3","Mog, Moogle Warrior","rare","Creature","0.49","0.25","0.53","0.21","1.59","0.44565217391304346","76"
"689","W,U","4","Ranar the Ever-Watchful","mythic","Creature","0.99","0.5","1.06","0.36","undefined","0.375","75"
"690","R,G","4","Jolene, the Plunder Queen","rare","Creature","11.99","6.4","12.83","3.79","1.34","0.3076923076923077","75"
"691","R,W","4","Brion Stoutarm","rare","Creature","0.79","0.64","0.71","0.36","0.02","0.2857142857142857","75"
"692","W,U,B","3","Malcolm, Keen-Eyed Navigator // Tymna the Weaver","uncommon","Creature","0.35","0.24","0.35","0.17","0.04","0.4747474747474747","75"
"693","R,G","5","Nikya of the Old Ways","rare","Creature","0.59","0.48","0.53","0.24","0.02","0.5","75"
"694","W","2","Phelia, Exuberant Shepherd","rare","Creature","6.99","5.65","7.12","4.4","0.4","0.4708994708994709","75"
"695","W,U,B","4","Eriette, the Beguiler","rare","Creature","0.49","0.25","0.35","0.19","0.02","0.7333333333333333","75"
"696","R,W","5","Sephiroth, Fallen Hero","rare","Creature","1.49","0.69","1.42","0.99","3.37","0.6063829787234044","75"
"697","R,W","1","Zabaz, the Glimmerwasp","rare","Creature","0.49","0.32","0.35","0.28","0.03","0.45","75"
"698","G,W","4","Aerith, Last Ancient","rare","Creature","0.49","0.36","0.53","0.34","1.9","0.33653846153846156","74"
"699","R","5","Rionya, Fire Dancer","rare","Creature","14.99","10.4","15.68","11.69","0.57","0.5252525252525253","74"
"700","G,W","4","Treebeard, Gracious Host","rare","Creature","0.69","0.49","0.71","0.67","2.06","0.36633663366336633","74"
"701","G,U","5","Kruphix, God of Horizons","mythic","Creature","5.49","3.03","4.27","1.96","0.02","0.23636363636363636","74"
"702","R","4","Daretti, Scrap Savant","rare","Planeswalker","1.29","0.92","1.06","0.59","1.26","0.37362637362637363","74"
"703","U,B","2","Obyra, Dreaming Duelist","uncommon","Creature","0.35","0.24","0.35","0.14","0.03","0.23809523809523805","74"
"704","U,R","5","Firkraag, Cunning Instigator","mythic","Creature","6.99","6.4","7.84","0.34","undefined","0.391304347826087","74"
"705","W,U,B","3","The Celestial Toymaker","rare","Creature","32.99","27","32.08","26.63","undefined","0.5333333333333333","74"
"706","R,G","3","Balthier and Fran","rare","Creature","0.49","0.26","0.35","0.18","0.02","0.19801980198019803","74"
"707","B,G","4","Gyome, Master Chef","mythic","Creature","18.99","12.53","17.11","0.97","2.45","0.2909090909090909","73"
"708","U,R","3","Vadrik, Astral Archmage","rare","Creature","0.49","0.34","0.35","0.21","0.02","0.6459627329192549","73"
"709","","10","The Capitoline Triad","mythic","Creature","2.99","2.68","3.56","3.19","0.02","0.4254143646408839","73"
"710","U,B","5","Hidetsugu and Kairi","rare","Creature","0.49","0.37","0.35","0.14","0.02","0.29824561403508787","73"
"711","G,U,R","3","Lara Croft, Tomb Raider","mythic","Creature","44.99","49.64","46.34","34.61","undefined","0.7","73"
"712","R,G,W","4","Bright-Palm, Soul Awakener","mythic","Creature","0.99","0.49","1.06","0.29","3.52","0.6666666666666666","73"
"713","B","5","Black Cat, Cunning Thief","rare","Creature","0.49","0.59","0.53","0.3","0.01","0.6363636363636366","73"
"714","W,B","4","King of the Oathbreakers","rare","Creature","0.49","0.25","0.53","0.17","0.02","0.6666666666666666","73"
"715","R","4","Urabrask","mythic","Creature","19.99","14.64","1426.17","10","0.03","0.5272727272727268","73"
"716","G,W","2","Garnet, Princess of Alexandria","uncommon","Creature","0.35","0.25","0.21","0.12","0.04","0.205607476635514","73"
"717","G","4","Baru, Wurmspeaker","rare","Creature","0.99","0.97","1.06","0.64","0.91","0.4","73"
"718","R,W,B","4","Shanid, Sleepers' Scourge","mythic","Creature","2.99","2.49","3.56","1.04","3.05","0.22388059701492544","73"
"719","B,R","6","Olivia, Crimson Bride","mythic","Creature","8.99","7.01","8.55","5.35","0.02","0.39285714285714285","72"
"720","W,B","1","Cecil, Dark Knight","rare","Creature","4.49","2.47","4.98","3.64","1.26","0.2743362831858407","71"
"721","W,U","5","SP//dr, Piloted by Peni","uncommon","Creature","0.35","0.24","0.21","0.08","0.01","0.32407407407407407","71"
"722","U,B","3","Araumi of the Dead Tide","uncommon","Creature","0.35","0.24","0.35","0.2","0.04","0.14285714285714285","71"
"723","U,B","2","The Ancient One","mythic","Creature","1.79","1.16","1.78","1.14","0.12","0.47058823529411764","71"
"724","G,U","6","Esix, Fractal Bloom","mythic","Creature","0.99","0.34","1.06","0.37","undefined","0.421875","71"
"725","B,G","4","Carth the Lion","rare","Creature","0.49","0.29","0.35","0.12","0.02","0.6875","71"
"726","R,W","5","Commander Mustard","rare","Creature","0.79","0.7","0.71","0.29","0.1","0.26666666666666666","71"
"727","","5","Dawnsire, Sunstar Dreadnought","mythic","Artifact","8.99","7.29","8.55","2.8","0.03","0.5784313725490194","71"
"728","U","10","Octavia, Living Thesis","rare","Creature","0.99","0.49","0.71","0.6","1.56","0.15789473684210525","70"
"729","G,U,R","5","Illuna, Apex of Wishes","mythic","Creature","0.99","0.46","0.71","0.25","0.02","0.2","70"
"730","R,G","5","The Howling Abomination","rare","Creature","0.49","0.4","0.53","0.15","undefined","0.2","70"
"731","W,U","5","Yorion, Sky Nomad","rare","Creature","0.49","0.47","0.53","0.26","0.02","0.5090909090909093","70"
"732","","8","Graaz, Unstoppable Juggernaut","rare","Creature","0.49","0.25","0.35","0.14","0.02","0.4","70"
"733","R,W","4","Iroas, God of Victory","mythic","Creature","16.99","14.37","16.39","12.3","0.02","0.4263959390862944","70"
"734","G,U,R","5","Gimbal, Gremlin Prodigy","mythic","Creature","0.99","0.39","0.71","0.19","1.14","0.4444444444444444","70"
"735","U,B","3","Etrata, Deadly Fugitive","mythic","Creature","0.99","0.53","0.71","0.37","0.02","0.3181818181818182","70"
"736","R","3","J. Jonah Jameson","rare","Creature","0.49","0.31","0.53","0.2","0.01","0.5280898876404492","69"
"737","G,W","2","Katilda, Dawnhart Prime","rare","Creature","1.29","0.5","0.71","0.47","0.02","0.23636363636363636","69"
"738","R,G","6","Wort, the Raidmother","rare","Creature","0.49","0.43","0.35","0.25","0.02","0.2857142857142857","69"
"739","B,G","2","Old Stickfingers","rare","Creature","0.49","0.26","0.35","0.15","0.02","0.18478260869565216","69"
"740","R","6","Gilgamesh, Master-at-Arms","rare","Creature","0.49","0.59","0.53","0.28","0.02","0.38461538461538464","69"
"741","U","5","The Watcher in the Water","mythic","Creature","2.79","2.29","2.85","1.33","0.02","0.2631578947368421","69"
"742","B","5","Skithiryx, the Blight Dragon","mythic","Creature","13.99","10.7","12.83","6.55","0.02","1.1533442088091357","69"
"743","G,W","3","Lae'zel, Vlaakith's Champion // Master Chef","rare","Creature","3.49","1.47","3.56","1.8","undefined","0.2684365781710914","69"
"744","R,G,W","2","Kaust, Eyes of the Glade","mythic","Creature","0.99","0.25","0.71","0.19","0.78","0.0625","69"
"745","R,W","3","Joshua, Phoenix's Dominant","rare","Creature","0.69","1.19","0.71","1.3","0.03","0.26666666666666666","69"
"746","R,W","2","Kolodin, Triumph Caster","rare","Creature","0.49","0.25","0.35","0.14","0.02","0.17441860465116282","69"
"747","G,U","3","Edric, Spymaster of Trest","rare","Creature","1.29","0.63","1.42","0.65","0.02","0.48760330578512395","69"
"748","G,W,U","4","Phelddagrif","rare","Creature","8.99","8.54","9.26","4.12","0.13","0.375","68"
"749","W,U,B","6","Sharuum the Hegemon","rare","Creature","0.49","0.35","0.35","0.24","0.02","0.5714285714285714","68"
"750","U,B,R","4","Zevlor, Elturel Exile","rare","Creature","0.49","0.25","0.35","0.12","0.31","0.7222222222222222","68"
"751","U,B","2","Rona, Herald of Invasion","rare","Creature","2.79","0.82","2.49","1.01","0.02","0.29357798165137616","68"
"752","G,U","5","Círdan the Shipwright","rare","Creature","0.49","0.25","0.53","0.28","0.84","0.34782608695652173","68"
"753","G","4","Dionus, Elvish Archdruid","uncommon","Creature","5.99","4.85","7.12","6.69","1.91","0.39285714285714285","68"
"754","R,W","6","Firesong and Sunspeaker","rare","Creature","0.49","0.3","0.35","0.17","0.02","0.05555555555555555","68"
"755","U,B,R","3","Tetsuo, Imperial Champion","mythic","Creature","0.99","0.56","0.71","0.63","0.12","0.75","67"
"756","G,U","4","Alaundo the Seer","rare","Creature","0.49","0.25","0.35","0.13","undefined","0.35294117647058826","67"
"757","G","5","Ashaya, Soul of the Wild","mythic","Creature","9.99","6.75","11.4","6.79","0.02","0.633608815426997","67"
"758","B,R","5","Karazikar, the Eye Tyrant","mythic","Creature","10.99","6.49","11.4","5.04","undefined","0.4766355140186916","67"
"759","G,U","7","Koma, World-Eater","rare","Creature","1.49","0.92","1.78","0.64","0.02","0.767441860465116","67"
"760","G,U","5","Sab-Sunen, Luxa Embodied","mythic","Creature","2.99","2.32","2.49","1.18","0.12","0.27586206896551724","66"
"761","G","5","Titania, Protector of Argoth","mythic","Creature","0.99","0.37","0.71","0.39","0.02","0.3371104815864023","66"
"762","B,R","6","The Master, Multiplied","rare","Creature","5.49","3.61","6.41","5.66","undefined","0.7545454545454545","66"
"763","B,R,G","6","Vaevictis Asmadi, the Dire","mythic","Creature","2.29","1.19","2.13","1.27","0.02","0.6818181818181818","66"
"764","U,B","6","Sephiroth, Planet's Heir","mythic","Creature","0.99","1","1.42","8.98","1.98","0.5529411764705883","66"
"765","R,W","5","Aurelia, the Law Above","rare","Creature","2.79","1.5","2.85","0.7","0.02","0.225130890052356","66"
"766","R,G,W","4","Aragorn, Hornburg Hero","mythic","Creature","2.99","2.1","3.2","0.95","0.3","0.44","65"
"767","U,B","2","Sygg, River Cutthroat","rare","Creature","13.99","10.06","12.12","6.61","0.02","0.2857142857142857","65"
"768","R,W","5","Alibou, Ancient Witness","mythic","Creature","1.29","0.46","1.06","0.59","0.77","0.3263157894736842","65"
"769","G,U,R","3","Beluna Grandsquall","mythic","Creature","0.99","0.35","0.71","0.33","0.02","0","65"
"770","R,G","2","Radha, Heir to Keld","uncommon","Creature","0.35","0.25","0.21","0.14","0.02","0.6","65"
"771","B,G,U","6","Otrimi, the Ever-Playful","mythic","Creature","0.99","0.99","1.06","0.15","2.05","0.06666666666666667","65"
"772","U,R","4","Breeches, Brazen Plunderer // Malcolm, Keen-Eyed Navigator","uncommon","Creature","0.35","0.2","0.35","0.11","0.04","0.22580645161290314","65"
"773","W,U","6","Bruna, Light of Alabaster","mythic","Creature","0.99","0.5","1.06","0.67","0.02","0.5555555555555556","65"
"774","W,U,B,R,G","5","Tazri, Beacon of Unity","mythic","Creature","0.99","0.35","0.71","0.18","0.02","0.3125","64"
"775","U,R,W","4","Brallin, Skyshark Rider // Shabraz, the Skyshark","mythic","Creature","0.99","4.53","1.06","1.97","4.96","0.3148148148148149","64"
"776","W,U,B","3","Merieke Ri Berit","rare","Creature","2.79","2.52","2.85","1.14","0.03","0.9382716049382716","64"
"777","W,B","1","Frodo, Sauron's Bane","rare","Creature","0.49","0.25","0.35","0.26","0.02","0.3390804597701149","64"
"778","R,G,W","3","Jared Carthalion, True Heir","rare","Creature","0.49","0.25","0.35","0.11","0.2","0.3333333333333333","64"
"779","B,G,U","4","Archelos, Lagoon Mystic","rare","Creature","0.49","0.29","0.35","0.04","0.52","0.4375","63"
"780","G,U","3","Galadriel of Lothlórien","rare","Creature","0.49","0.25","0.35","0.26","0.02","0","63"
"781","R,W,B","3","Mathas, Fiend Seeker","rare","Creature","0.99","0.61","0.71","0.38","0.03","0.23529411764705882","63"
"782","R,G","4","Yarus, Roar of the Old Gods","rare","Creature","0.49","0.25","0.35","0.19","0.02","0.17857142857142858","63"
"783","G,W","3","Cadira, Caller of the Small","uncommon","Creature","0.35","0.2","0.35","0.14","2.32","0.17094017094017094","63"
"784","B","2","Zul Ashur, Lich Lord","rare","Creature","1.29","0.91","1.06","1.1","0.02","0.18705035971223022","63"
"785","U,B,R","5","Ashnod the Uncaring","mythic","Creature","0.99","0.45","0.71","0.33","0.08","0.4666666666666667","63"
"786","U,B,R","4","Jeleva, Nephalia's Scourge","mythic","Creature","2.49","1.24","2.49","1.21","0.02","0.5909090909090909","63"
"787","W,B","4","Elenda, Saint of Dusk","rare","Creature","0.49","0.43","0.35","0.28","0.02","0.1875","63"
"788","R,W","3","Kellan, the Fae-Blooded","mythic","Creature","8.99","5.09","9.26","5.72","0.03","0.4020618556701031","63"
"789","G,U","3","Pir, Imaginative Rascal // Toothy, Imaginary Friend","rare","Creature","6.99","4.38","5.7","5.55","2.72","0.36363636363636365","63"
"790","R","1","Ragavan, Nimble Pilferer","mythic","Creature","39.99","33","39.21","25.37","7.73","1.292042657916324","63"
"791","W,B","3","Kambal, Consul of Allocation","rare","Creature","9.99","7.99","10.69","4.74","0.02","0.8287526427061306","62"
"792","R","6","Lathliss, Dragon Queen","rare","Creature","1.29","1","1.42","0.99","0.02","0.37869822485207083","62"
"793","W","4","Balan, Wandering Knight","rare","Creature","0.99","0.5","0.53","0.52","0.91","0.39285714285714285","62"
"794","B","6","Mikaeus, the Unhallowed","mythic","Creature","13.99","10.79","12.12","10.44","0.02","0.8498498498498499","61"
"795","R,G","5","Wildsear, Scouring Maw","mythic","Creature","0.99","0.54","1.06","1.39","2","0.4603174603174603","61"
"796","B,G,U","3","Mimeoplasm, Revered One","mythic","Creature","0.99","0.4","0.71","0.14","0.02","0.2547169811320754","61"
"797","W","4","Elesh Norn","mythic","Creature","6.99","5.99","2139.26","5.47","0.03","0.7222222222222222","61"
"798","B,R","4","Mishra, Claimed by Gix","mythic","Creature","7.99","5.36","7.12","4.55","0.02","0.2857142857142857","61"
"799","G","3","Legolas, Master Archer","rare","Creature","0.79","0.31","0.53","0.22","0.02","0","61"
"800","U,R,W","6","Kasla, the Broken Halo","mythic","Creature","0.99","0.4","0.71","0.25","2.58","0","61"
"801","B,G,U","5","Tevesh Szat, Doom of Fools // Thrasios, Triton Hero","mythic","Planeswalker","8.99","7.18","8.55","6.76","2.53","0.5728155339805826","61"
"802","W,B","5","Shadrix Silverquill","mythic","Creature","1.49","0.89","1.78","0.49","0.02","0.15178571428571427","61"
"803","R","3","Chandra, Fire of Kaladesh","mythic","Creature","2.49","1.71","2.13","1.31","0.02","0.375","61"
"804","U,B","2","Basim Ibn Ishaq","rare","Creature","3.99","1.96","4.27","4.01","0.02","0.31746031746031733","60"
"805","G","5","Yedora, Grave Gardener","uncommon","Creature","0.35","0.2","0.35","0.12","0.02","0.34513274336283184","60"
"806","R","4","Delina, Wild Mage","rare","Creature","9.99","5.88","8.55","8.12","0.02","0.35555555555555535","60"
